retangulo,x_A,y_A,x_B,y_B,x_C,y_C,x_D,y_D
True,9.517879353935854,76.95503710645968,28.162399187225972,76.95503710645968,28.162399187225972,91.2746065249078,9.517879353935854,91.2746065249078
False,15.4130269907795,31.251614975652743,3.574759883311962,66.0719271093635,90.08511918060542,81.99041810611305,97.27958313485995,48.434803534609706
True,76.28410248111383,10.616532850369975,98.21720717005815,10.616532850369975,98.21720717005815,21.931439532317025,76.28410248111383,21.931439532317025
True,23.660056788235085,46.85013241854601,37.862062423559,46.85013241854601,37.862062423559,68.07553991760273,23.660056788235085,68.07553991760273
True,97.20399734632728,17.82866032318119,113.79707887935028,17.82866032318119,113.79707887935028,42.167891856503445,97.20399734632728,42.167891856503445
False,16.177721763105847,48.05211039770766,83.087108097919,17.86061384583698,99.81954514658497,78.82075936379653,58.367109323121504,73.2870184933093
True,71.99179104263234,69.47015355847098,89.03131951334488,69.47015355847098,89.03131951334488,87.22898279528621,71.99179104263234,87.22898279528621
True,46.074759992836675,39.741404074925825,68.87151965636272,39.741404074925825,68.87151965636272,56.95498254926637,46.074759992836675,56.95498254926637
True,38.45844526191557,55.47167246695338,55.99333384292205,55.47167246695338,55.99333384292205,82.9604955017249,38.45844526191557,82.9604955017249
False,23.174221947901973,74.41149519166771,91.39369313648177,84.04065731869755,44.66733156976408,96.21035791274124,75.40824501724299,97.83469101529921
False,68.70655026209278,90.93895504826123,50.140140925354956,65.09988468904511,82.08392196811216,41.23184643550356,25.757369643302695,66.9444999048991
False,61.02612664259974,81.66100667243643,81.12838235042197,96.78714600453381,21.505492235657453,48.93927178192591,32.42239422111864,3.6651761255171666
True,62.17485870033358,68.70331251615059,77.24068405174447,68.70331251615059,77.24068405174447,79.0693434110275,62.17485870033358,79.0693434110275
False,51.66453866194157,12.574974046106169,52.13511426876203,65.30883576504887,62.662026086516235,3.5787473349597643,46.96745101462986,33.641810344357594
False,77.05945188736096,18.69066548057976,63.591382418230346,64.7533766288296,64.17351146114574,75.76358935145421,11.199662960083078,91.8115049476399
False,82.42192102939578,61.96744435464262,80.63369475594982,72.56649399238313,26.80618666457486,85.27186716797941,44.992425811133096,67.9304474198672
True,62.0240344050491,8.075568882450101,88.50119232611584,8.075568882450101,88.50119232611584,19.15349645343528,62.0240344050491,19.15349645343528
False,16.796367510456346,96.51188241826739,91.66516390248047,97.03306235111154,17.193634795284485,95.87188567090382,17.69693875941242,91.38383059273565
True,27.573685077218634,85.6811228365979,46.23570030272253,85.6811228365979,46.23570030272253,106.94352167563812,27.573685077218634,106.94352167563812
True,98.70669984968568,3.0132511865929468,128.25323143911078,3.0132511865929468,128.25323143911078,30.47649315588083,98.70669984968568,30.47649315588083
True,49.62722225992287,63.54386112250046,67.6698259795038,63.54386112250046,67.6698259795038,78.01699970126195,49.62722225992287,78.01699970126195
True,84.4360815296264,65.44530384460151,97.70206171405157,65.44530384460151,97.70206171405157,78.02697790695476,84.4360815296264,78.02697790695476
True,82.0461839857042,70.57402461582348,93.24462935823209,70.57402461582348,93.24462935823209,85.00395100475227,82.0461839857042,85.00395100475227
False,26.994492627631573,73.86968308362538,60.44278068713078,85.50921054681243,24.06995847924801,94.50856185073964,59.56634025905381,83.05269043903517
True,80.27269223978335,40.93640408598069,99.64926379170014,40.93640408598069,99.64926379170014,54.00853426405607,80.27269223978335,54.00853426405607
True,77.6192713997174,83.43657008095224,99.09913524647877,83.43657008095224,99.09913524647877,112.53170131962257,77.6192713997174,112.53170131962257
False,3.0159281444021246,28.094418673612076,40.69759650334221,8.924067776755129,18.560665088049667,50.65208070447176,62.055738587512664,5.45911931613735
False,0.8007636304689925,15.71064516522932,58.08599669152525,14.745127131188873,99.26906334053483,63.63203371278161,74.5556294041396,86.589217355112
True,43.103447403727756,80.47577329654014,63.289264929088986,80.47577329654014,63.289264929088986,98.78926323501912,43.103447403727756,98.78926323501912
True,74.18168894935744,92.88400115643178,95.72852363831352,92.88400115643178,95.72852363831352,122.38432993908461,74.18168894935744,122.38432993908461
False,18.904697723592356,5.762748018246999,65.16215640199158,18.233964881242272,87.53354673025268,96.59179961132924,55.94777742836586,56.46584305302804
False,52.616479907233305,57.09888723758665,99.13531170443045,21.48453142996669,67.45204941064347,90.5764907575796,65.6941039773896,97.25900355425088
True,15.867035569896382,32.72977425292902,32.065683641519065,32.72977425292902,32.065683641519065,47.29539723420352,15.867035569896382,47.29539723420352
False,32.89107347569169,14.056937331846008,94.49956046462026,5.19268958071396,88.90464901891801,90.63433350980613,62.92676754642408,11.347042443611322
True,79.59629514530224,96.64512381062103,92.50360223959586,96.64512381062103,92.50360223959586,106.86727823775348,79.59629514530224,106.86727823775348
False,53.53711523485887,4.9817490525619235,62.368509935066854,62.582982192804096,64.70808292776509,11.28096161775619,95.96962730971268,28.381073561657256
True,13.269296825447475,95.15647148636037,33.70342631319441,95.15647148636037,33.70342631319441,112.92047972021965,13.269296825447475,112.92047972021965
False,69.83672027859839,89.83638843920674,41.87116306295609,47.812979912080564,75.01354441337826,82.1578660303298,80.7589936700478,89.78395001237772
False,47.047425793349575,65.97931956090328,91.04893478148144,27.378404951614556,91.57765465508736,19.802059347727884,7.278052630545795,52.962422621480975
True,46.813773942637916,83.70896007737002,66.82545459079182,83.70896007737002,66.82545459079182,94.78593666153836,46.813773942637916,94.78593666153836
False,46.26453358390468,98.32377203179328,15.80941932161185,60.96109630064777,0.01924365078573853,31.22662470972346,45.65118041045436,7.726726520544069
False,47.50525011631371,78.9895465754949,38.39635876658243,23.296772154530753,17.576163619043072,96.9706362360614,55.937151670107696,5.061583298759342
False,82.74774650281724,52.50520489171879,83.20251181854411,42.02176017779209,7.6229337569352795,3.9464717122766335,75.70616025334134,74.40819136758444
True,1.142105179749453,82.48278693559679,12.801195573696392,82.48278693559679,12.801195573696392,102.38377595152474,1.142105179749453,102.38377595152474
True,30.646413052140186,58.72830277495539,45.38476953117163,58.72830277495539,45.38476953117163,80.15568129611998,30.646413052140186,80.15568129611998
True,90.15539653688609,79.3355321893008,115.27010130207778,79.3355321893008,115.27010130207778,98.25413498672296,90.15539653688609,98.25413498672296
True,3.027416872877531,59.19102754029354,16.635898667040685,59.19102754029354,16.635898667040685,77.72441926741362,3.027416872877531,77.72441926741362
True,47.38312351471839,23.77029522634827,60.365529043367644,23.77029522634827,60.365529043367644,45.67342069596711,47.38312351471839,45.67342069596711
True,98.76764182412259,11.252544681892573,118.80296192189536,11.252544681892573,118.80296192189536,38.89126082743886,98.76764182412259,38.89126082743886
True,11.463469936402559,7.5955087000730614,23.109100195130054,7.5955087000730614,23.109100195130054,30.452637813743813,11.463469936402559,30.452637813743813
True,30.761269409022894,47.61377872990303,59.74113273844368,47.61377872990303,59.74113273844368,67.79018560421486,30.761269409022894,67.79018560421486
True,22.805449271250566,57.153785202736465,36.77978240326053,57.153785202736465,36.77978240326053,77.28235133001762,22.805449271250566,77.28235133001762
True,47.04642314638259,66.65974026587904,73.8873338376852,66.65974026587904,73.8873338376852,93.72370267838353,47.04642314638259,93.72370267838353
True,12.287213830061694,71.05501231981854,28.395468390638854,71.05501231981854,28.395468390638854,91.08734827291603,12.287213830061694,91.08734827291603
False,97.53981505828999,25.590714282721393,13.743793084131827,63.45075886745162,61.25248599082831,6.680074132439351,24.430137799543118,14.1105449855756
True,59.42277973756773,61.82813216455338,81.86000609892017,61.82813216455338,81.86000609892017,84.65632088943383,59.42277973756773,84.65632088943383
True,25.91486801269678,53.609370072476835,37.55920109297443,53.609370072476835,37.55920109297443,81.46283423890219,25.91486801269678,81.46283423890219
False,82.37583704200821,65.3953318227218,57.62413601589563,65.1260222722963,69.76670928569756,37.37760256856121,2.339058549857287,74.08055801195147
True,72.69071640664467,69.97196836385804,97.23777854181398,69.97196836385804,97.23777854181398,85.62720741205383,72.69071640664467,85.62720741205383
True,78.09448655871087,95.87894935159042,96.44931724580616,95.87894935159042,96.44931724580616,112.47213774996473,78.09448655871087,112.47213774996473
False,76.16893614905655,83.01385043314014,24.57506683319287,61.676640573900364,12.901622724262019,80.3771614490604,79.63823845164907,32.88970228236479
True,38.47950133602579,2.8025783726576603,51.8800031572791,2.8025783726576603,51.8800031572791,13.548293895835299,38.47950133602579,13.548293895835299
False,8.81446510997378,55.52519973945101,2.8297657818049937,49.616900613876545,18.46631869422066,81.63534062207263,10.097267896149098,36.652330855701976
False,43.35051322516459,97.17574746218597,40.530692560502104,35.66357488978882,39.39187016912907,9.963734283475144,5.453401986291295,75.84174352150688
True,65.34183979227163,27.720581193791382,85.75956725171923,27.720581193791382,85.75956725171923,43.19368232596068,65.34183979227163,43.19368232596068
False,97.5443059217668,71.23152431571305,1.1533969460780114,82.12237411725913,33.03435558160813,35.91740243763157,6.53902617055625,84.86240376070161
True,73.96877567779377,85.3032587606449,98.42296965953281,85.3032587606449,98.42296965953281,99.83337302539266,73.96877567779377,99.83337302539266
False,64.17872248429862,19.335344682185664,5.577915787217391,17.408192255886902,54.2035178911904,25.432234834249012,98.1994140057564,9.445409295794338
False,21.005952662506566,59.883924018641046,40.687256263659236,78.09278180490844,35.52205415015459,65.67098511051357,23.851953640466693,49.90469573383616
False,10.488067630275498,57.92580153295197,32.39391883954041,30.906022173377924,30.255733913797755,98.58574140339232,10.092649702547563,92.46660377964291
True,35.25593828194873,98.6676950592952,48.25679413620691,98.6676950592952,48.25679413620691,114.63100822271615,35.25593828194873,114.63100822271615
True,47.841892118851824,7.633465619553215,68.23107163674108,7.633465619553215,68.23107163674108,26.66288438995325,47.841892118851824,26.66288438995325
True,97.0506086856862,5.120728596586776,114.44535159641453,5.120728596586776,114.44535159641453,17.086778171845957,97.0506086856862,17.086778171845957
True,3.2546317386363155,18.97188511218402,17.23583906875363,18.97188511218402,17.23583906875363,35.83428373097313,3.2546317386363155,35.83428373097313
True,16.383414655538175,64.2493748551913,33.53211044670833,64.2493748551913,33.53211044670833,82.94725297694426,16.383414655538175,82.94725297694426
False,33.71104366854611,73.75830225587168,92.52946456831968,27.416898338822747,99.97814505520897,20.111135775815292,42.19582132549851,71.52475350124983
False,17.356526647209304,54.361447285568296,68.95993609935474,48.78039210542509,42.23636678486232,21.405759375478382,90.05849067750283,50.61514880895699
False,13.620613160433459,92.19823817096861,57.673944727848834,8.715427122917617,90.96558090864283,8.662347883607879,71.53210058181287,22.524751611333148
True,70.99111282186489,85.59245860576723,85.78355851699493,85.59245860576723,85.78355851699493,103.10104441260891,70.99111282186489,103.10104441260891
True,58.580801612739485,45.82003306727495,73.29087057163709,45.82003306727495,73.29087057163709,71.5113834927828,58.580801612739485,71.5113834927828
True,7.6275385507618365,32.36648429183078,26.42665398832445,32.36648429183078,26.42665398832445,53.09460791129105,7.6275385507618365,53.09460791129105
False,85.6137136510834,17.95266099008859,23.207310675816284,38.291663436637855,79.29456344910972,46.0754421927242,10.733899972936756,37.6733263072201
True,38.991187011947616,46.63364774929597,68.57706657395812,46.63364774929597,68.57706657395812,64.14198878163675,38.991187011947616,64.14198878163675
True,42.299728867139805,17.121571361996736,57.98073926891487,17.121571361996736,57.98073926891487,28.578569226158276,42.299728867139805,28.578569226158276
False,30.204343336319806,16.657422402740995,20.347904353502866,90.52508669360535,94.11540497653895,80.43935720675172,3.712037184094752,17.821521148552865
False,77.15858008052969,75.13340639962807,76.5558661214165,60.39721020998354,45.56879486784203,21.551445559146533,54.89415290777677,54.042974955001796
False,74.2274443590193,19.07957649178901,30.14083681967381,73.45007400022358,27.673870279846767,45.752462956802475,16.553693329047427,34.29038013913173
True,42.77475364198875,97.72837136726933,59.06781027881125,97.72837136726933,59.06781027881125,108.84302512861287,42.77475364198875,108.84302512861287
False,65.34072278298616,13.584726965398119,81.84606478687154,5.031971058178009,81.05590989625149,36.506900829796116,14.414696207458332,89.60666872379187
False,63.42387921552513,72.98358182536192,40.033326216680585,24.69204642877457,62.32655877527932,9.825153845839962,98.03081562245228,27.63844790294542
True,1.3434085754795433,89.57651316939892,18.005687313550172,89.57651316939892,18.005687313550172,110.10984895036512,1.3434085754795433,110.10984895036512
True,61.19268305385192,33.50663739472609,84.70576141304892,33.50663739472609,84.70576141304892,47.59515070910398,61.19268305385192,47.59515070910398
False,78.44640758029215,44.17934053598411,77.7946252134565,49.31304160017756,54.960194185523505,92.4840202964429,52.69802480132216,33.6461447888812
False,42.03459965630414,2.5433328265445865,27.38655004554873,36.684337051773866,82.67523520382274,15.083153334474364,77.48535986841614,79.23735802323701
True,41.12307890806283,28.811390696675055,70.61665101317969,28.811390696675055,70.61665101317969,50.89866042792427,41.12307890806283,50.89866042792427
True,17.42493271283615,66.70759050439106,33.47639452828409,66.70759050439106,33.47639452828409,77.6535195160638,17.42493271283615,77.6535195160638
False,95.5757210595458,42.43570285064426,70.5736876541076,80.66430949610526,81.13792510188263,8.483275372378497,88.22476100844663,46.1181095812101
False,82.75392367346916,77.8305816729567,36.70220811881825,6.007351713653197,69.41757771087936,97.04314733810305,91.96789006620244,70.7075268669403
True,77.19122755866836,29.829284809972535,105.4176449773145,29.829284809972535,105.4176449773145,45.180803729073084,77.19122755866836,45.180803729073084
False,2.657374870826479,25.002148986881124,14.716761289241532,80.57044556432984,69.38724563017486,25.618100528545806,44.61163984681728,0.3656371305833406
False,38.8124766205973,37.40046673291193,18.423376257065314,76.32508481741692,82.66689838719526,96.84625888887128,32.76693127845179,72.6947742240175
False,77.11660959566622,48.07572586098098,96.69910552120496,1.5411885608122344,83.23053779238188,77.45051862500065,87.33690648979771,12.481464244589313
False,45.23748612764658,24.072493199010093,61.234161370497056,61.93326627554697,55.11499900909702,35.25804539528391,46.59202692122349,18.299487991579298
True,97.62959561687614,85.90438131074075,108.99252403554638,85.90438131074075,108.99252403554638,114.70277588649587,97.62959561687614,114.70277588649587
True,76.17982643036412,27.418182550765447,103.79515480870836,27.418182550765447,103.79515480870836,53.999090074775495,76.17982643036412,53.999090074775495
False,19.46433627557662,80.6630799298522,71.88180929906054,22.556529958794012,62.140703386124684,33.261608415381296,24.420662420802465,4.5804105922371825
True,79.21680466528656,70.10359286080272,93.63421926050498,70.10359286080272,93.63421926050498,94.83274760298394,79.21680466528656,94.83274760298394
True,57.9236011857311,57.01111838732149,68.50035988308548,57.01111838732149,68.50035988308548,77.70821140644638,57.9236011857311,77.70821140644638
True,66.97920716497401,42.27953950053757,95.1440289727263,42.27953950053757,95.1440289727263,63.816390873705274,66.97920716497401,63.816390873705274
True,52.135927024646,10.033952665690194,78.5956359961798,10.033952665690194,78.5956359961798,25.067043824310794,52.135927024646,25.067043824310794
False,95.75122796731786,77.20456617013984,42.631952250203454,36.77559678577333,7.2298733269702815,57.07564819067835,34.46930673069497,97.15018237866043
True,51.26825324200066,50.78516010413162,81.09174496406374,50.78516010413162,81.09174496406374,64.72626395573143,51.26825324200066,64.72626395573143
True,81.27899652546631,80.82638026005431,92.31763441316735,80.82638026005431,92.31763441316735,103.35399563981498,81.27899652546631,103.35399563981498
False,95.81694461668249,32.664490651614805,13.327819633422255,88.0386140580786,59.39963827006157,0.08352192280968174,83.28487462002917,61.47842709571878
True,41.52793172225662,53.29292307154666,69.67055262810624,53.29292307154666,69.67055262810624,78.2777388488984,41.52793172225662,78.2777388488984
True,24.333076608830005,36.0813951229652,47.63548005663337,36.0813951229652,47.63548005663337,51.44922886333368,24.333076608830005,51.44922886333368
False,92.00746278370914,31.355617665182457,48.83781464713135,54.29163233783289,42.50622010852866,54.77605189167609,86.83683317275778,73.94350892380366
False,11.581885747496855,9.283945040053643,77.86371744533483,5.698490311881765,67.52642983954215,22.669416082828764,6.821200226127977,54.848195979055745
True,59.926822961777184,15.821122559942802,73.23257619000681,15.821122559942802,73.23257619000681,31.624796654277137,59.926822961777184,31.624796654277137
True,72.15117515661,52.375049066556265,93.33943080241968,52.375049066556265,93.33943080241968,75.65273890047979,72.15117515661,75.65273890047979
True,62.61664325082682,83.30098079994272,81.74743659278026,83.30098079994272,81.74743659278026,98.01214445409218,62.61664325082682,98.01214445409218
True,82.78909911958718,43.48940520342297,108.8940260623259,43.48940520342297,108.8940260623259,72.46558301209265,82.78909911958718,72.46558301209265
False,28.72137084245664,86.14681332221376,38.599220367564214,51.47427719601817,11.34122015974991,69.89542405960982,22.729871240210443,84.20535537196734
False,24.311259876358836,41.78687390620903,60.47338739934801,69.13618543106826,55.35021466061071,93.26369926292193,39.1473792129705,31.285706851988206
True,17.21721972557888,56.61586352782313,33.043904765511336,56.61586352782313,33.043904765511336,78.3533530036715,17.21721972557888,78.3533530036715
False,74.61228317547571,12.449331195305401,80.16074378666987,44.998744145659906,39.832604789920055,25.12440539535521,68.87568818132203,28.29355014477988
False,60.14665146057844,36.457324746608954,42.232895473819944,29.581861252780772,26.84146444317397,53.85906105112808,74.78318309018995,12.210149927693138
False,65.47272525131588,96.14062057074855,82.44558679193511,79.08778225464498,14.521428075178179,29.020674598863405,86.12486368532258,49.331172487976936
True,65.4050943053537,81.9513689671694,80.8776750919606,81.9513689671694,80.8776750919606,110.03084570389001,65.4050943053537,110.03084570389001
False,35.98782877083101,26.815200801814697,83.19445271179139,40.17560265799979,52.58583372104666,97.06448737480656,57.687815254160654,24.94630400470119
False,21.58489829209004,69.38115983239348,23.20861063013172,56.59338830122756,95.82205359962013,83.55566670175108,15.950305058182101,12.43671022977747
False,0.3112329026921379,95.903665477806,86.13632000246392,59.193585707562,65.89785028819509,64.35955466976245,51.71254277045561,32.842415703872305
False,76.06374910333523,86.80145533648637,53.403721943449234,14.048420309824117,80.98556707565821,17.757406026669308,21.887320286824753,78.02018266463286
False,15.83233799177246,51.52471020630627,98.35352875944903,92.68506174892002,71.56742904859395,63.05150053878852,11.672290708841238,87.7414161350641
False,24.279682722820628,0.11479527631425013,86.08991578299076,36.82353980740797,47.66321932167615,44.311106646333656,64.6365018738131,55.58721771710285
True,94.73590592822327,69.92772539144553,116.9255713901566,69.92772539144553,116.9255713901566,83.81294183647925,94.73590592822327,83.81294183647925
True,6.152292678995696,41.724733533059734,22.053984422441943,41.724733533059734,22.053984422441943,60.96937991501173,6.152292678995696,60.96937991501173
False,43.30166368914915,14.753008811010805,82.76779865204227,49.22621549563536,26.608425208115893,8.763970940129283,77.75957095373869,80.69212379993657
True,84.11217431234857,27.455338486106527,96.87448909709526,27.455338486106527,96.87448909709526,50.24111470409481,84.11217431234857,50.24111470409481
False,87.21367459725228,16.741758913208827,98.26714152486365,45.555200712938394,19.135944581133646,12.952683823876143,71.71557017057393,80.58503818365757
False,62.052677981354655,50.19348401398812,0.5451602506957087,88.12312560943359,99.25485873165754,16.083663911723022,18.896279879649448,15.670515551523867
False,58.604301174614534,78.75421710987172,58.87665481387705,76.880089465073,74.71063629396728,93.86532635795336,27.74949849289321,47.11673794868777
False,88.53193005103677,44.90005975924459,41.6943378909107,67.10460132843217,79.2092613120691,72.47618157987776,26.483181865302296,46.85311171154674
False,66.49858996089154,15.966777205313864,70.95612654728797,41.54799964415301,94.86532953044802,3.0188665030046358,39.397785122645736,77.87494254914272
False,78.96913305233615,18.73071166103516,28.022817011908685,52.46417405941436,46.12835477777158,85.27423983709909,98.14461412790033,41.68594772634241
True,50.854722776549345,81.2258209660034,72.24763979493322,81.2258209660034,72.24763979493322,95.25690563657285,50.854722776549345,95.25690563657285
False,68.01090191317361,7.772291664011533,7.731818838006255,91.28687042240361,68.00308889178562,88.61521796862301,69.47590793619035,74.26593357156344
False,94.58332332289369,25.854396826130678,73.84571720508396,98.92423285452614,0.264299488402997,5.48775802829754,15.16578008238123,61.86233710771659
False,3.1166954079474007,95.08659504198346,99.15239625838596,25.820731366393147,0.2999748576633321,78.87973222298845,66.62927099302496,68.53642557998097
False,24.538251441593985,92.73413670874028,82.61198203245915,87.6908000845518,80.87459443047732,74.45717207385705,28.553895385780635,80.14789616275985
True,5.831772715966499,65.18973124188155,18.835821617813373,65.18973124188155,18.835821617813373,82.48691630062535,5.831772715966499,82.48691630062535
False,69.10698023905381,35.32419570180655,3.036517887636203,71.76107977141022,54.446162539624495,24.380364533598573,20.45340816208815,10.589096854319225
False,53.40922037135838,54.96572158297474,82.58261354761777,47.704645223315076,75.78510488807811,48.739739007876715,49.01871445198992,96.92504143993818
True,16.76287924115242,28.132585900134455,43.54999724163952,28.132585900134455,43.54999724163952,41.20925947646204,16.76287924115242,41.20925947646204
False,43.407317865718774,48.15458048238852,67.51353392368388,76.35450024016104,66.43383955911543,55.370191880218464,83.84767018113459,14.578725635364032
True,27.568502582439425,35.52534039104284,57.279952477161814,35.52534039104284,57.279952477161814,54.80061365213737,27.568502582439425,54.80061365213737
True,16.907749118550807,3.5273493721854843,36.23247204250829,3.5273493721854843,36.23247204250829,14.550161843639515,16.907749118550807,14.550161843639515
False,85.5100520511116,59.19885514469458,68.37410439192956,78.82131338211049,19.287406930645588,48.274187853862884,7.891996765743747,39.63295957289497
False,92.00289038764967,85.31870493866197,5.120294788168045,99.79090164729506,10.236149711257369,54.90392958818686,49.662066604214,63.7204275809593
False,55.11972661615863,58.517305765802604,36.946150053565084,88.6328202319632,54.48556584348234,88.86449981086358,34.3667405448621,53.074271343949356
True,52.352056800061895,63.0694271509798,63.153604004446706,63.0694271509798,63.153604004446706,92.57516832103275,52.352056800061895,92.57516832103275
True,13.63359327911866,16.745264757373846,36.57121542851439,16.745264757373846,36.57121542851439,34.01670246672884,13.63359327911866,34.01670246672884
True,10.93657254145366,88.96313155178792,38.47729462103332,88.96313155178792,38.47729462103332,105.7363882695179,10.93657254145366,105.7363882695179
False,39.2095216340803,68.52303948195812,32.69336737553721,33.008794083710036,42.00350200878597,4.438796942888468,57.27806216419634,22.350738089938794
True,13.362119271348194,91.26376673672499,38.695102543710966,91.26376673672499,38.695102543710966,103.0822973189263,13.362119271348194,103.0822973189263
True,39.71298458851079,26.437857710315804,57.39010275213646,26.437857710315804,57.39010275213646,41.45342871723013,39.71298458851079,41.45342871723013
True,0.30302774825494705,68.76007829892248,13.992631943770736,68.76007829892248,13.992631943770736,92.29353244674101,0.30302774825494705,92.29353244674101
False,45.50758412608425,77.27871084446492,82.38575156897504,80.37950646439033,24.15290897930973,41.46922571236091,37.877583512498546,63.48224428155058
True,55.024745781266404,99.17259717834251,72.99237240572309,99.17259717834251,72.99237240572309,122.69671089574686,55.024745781266404,122.69671089574686
False,41.0427312378149,43.37638463124064,44.37268973549987,19.377210034152036,94.45550960615965,63.700541920796695,10.122622952441917,83.73810348915494
True,15.464322687294763,38.284929616622065,25.98309408257223,38.284929616622065,25.98309408257223,64.36760079917899,15.464322687294763,64.36760079917899
False,42.704153106686974,19.280627481749267,8.068764156073804,41.131912189629595,88.46540888619676,26.09501864598388,25.895247480125793,37.56287664375601
False,80.2946704219933,83.21141587322556,30.023817395402485,37.52917996185404,5.61990235106572,68.40165185963569,85.53451376950589,2.90854377773192
True,49.992988563451455,85.19473026477831,69.69201487665872,85.19473026477831,69.69201487665872,111.44653682736528,49.992988563451455,111.44653682736528
True,95.59421823530698,22.60894546499387,106.04607582130426,22.60894546499387,106.04607582130426,36.66299422118729,95.59421823530698,36.66299422118729
False,28.967403530076787,43.65086823519499,12.388373940821772,34.786138466235016,61.83502166845125,84.62059934174167,22.61293809741919,86.6261598711309
True,11.582455395432778,60.41684262798759,37.702819739718436,60.41684262798759,37.702819739718436,76.58101204942155,11.582455395432778,76.58101204942155
False,51.75889655139192,90.54528161565365,20.73590121721548,75.2240792848222,9.811511932983363,63.65983452708112,87.91303103735483,28.76132074425203
False,67.99700258054767,80.85683047355538,4.189909004759873,51.15208715354046,46.15699020831694,58.75481734742728,17.482684420267347,10.583859316326471
True,30.40995110803927,3.705531564073572,54.955112646663586,3.705531564073572,54.955112646663586,16.012703239568552,30.40995110803927,16.012703239568552
True,66.4309107850386,46.16417513490031,92.34421160024202,46.16417513490031,92.34421160024202,66.29225119977048,66.4309107850386,66.29225119977048
True,72.6630184271854,50.82728346204159,101.82408921644321,50.82728346204159,101.82408921644321,61.55837350290433,72.6630184271854,61.55837350290433
True,10.831589153318323,43.24049757585043,30.150386665218367,43.24049757585043,30.150386665218367,62.47858978588482,10.831589153318323,62.47858978588482
True,58.96767242278943,50.09685308985008,73.08177217767809,50.09685308985008,73.08177217767809,63.74388684217331,58.96767242278943,63.74388684217331
False,5.5180882958507755,5.112982033705505,66.51221949763384,64.9949569970208,24.116679287596867,99.18350670858895,14.886322127298957,10.922126032687984
True,56.914950589109914,47.54239021833651,86.0366208291635,47.54239021833651,86.0366208291635,61.68222923275499,56.914950589109914,61.68222923275499
True,66.03519541740147,64.66773840537621,76.88594610343054,64.66773840537621,76.88594610343054,92.11697479676712,66.03519541740147,92.11697479676712
True,32.28389804379075,63.750722616348334,42.45659682259741,63.750722616348334,42.45659682259741,83.98673015741846,32.28389804379075,83.98673015741846
True,84.45558073409546,97.55302298258971,108.98257686086828,97.55302298258971,108.98257686086828,116.61153782866515,84.45558073409546,116.61153782866515
